time	timeerr1	timeerr2	flux	fluxerr1	fluxerr2
13.6810000133514	0.04	-0.04	5.18467123754137e-08	1.16616703803947e-08	-1.16616703803947e-08
13.781000007391	0.06	-0.06	6.58649373078409e-08	1.15299683195529e-08	-1.15299683195529e-08
13.861000020504	0.02	-0.02	1.0253348774324e-07	2.49575985424449e-08	-2.49575985424449e-08
13.9410000137488	0.06	-0.06	1.11991680047737e-07	1.8313967118969e-08	-1.8313967118969e-08
14.0210000169277	0.02	-0.02	1.82134577869352e-07	3.76016400759198e-08	-3.76016400759198e-08
14.0610000085831	0.02	-0.02	2.10334384052316e-07	4.45065259360907e-08	-4.45065259360907e-08
14.1010000002384	0.02	-0.02	2.5464501690741e-07	5.13179424249676e-08	-5.13179424249676e-08
14.1410000216961	0.02	-0.02	1.37563037312626e-07	3.31584793994113e-08	-3.31584793994113e-08
14.1810000133514	0.02	-0.02	1.09462467987594e-07	2.25679535564931e-08	-2.25679535564931e-08
14.2210000050068	0.02	-0.02	9.45241231888463e-08	1.59614891363485e-08	-1.59614891363485e-08
14.2810000222921	0.04	-0.04	2.87712370320264e-08	6.57643350658632e-09	-6.57643350658632e-09
14.3410000097752	0.02	-0.02	1.04870379735872e-07	2.01077275666497e-08	-2.01077275666497e-08
14.3810000014305	0.02	-0.02	1.64563033822857e-07	3.50597543662747e-08	-3.50597543662747e-08
14.4210000228882	0.02	-0.02	2.61647370258786e-07	6.12282434542379e-08	-6.12282434542379e-08
14.4610000145435	0.02	-0.02	4.80682150402012e-07	9.58367240845117e-08	-9.58367240845117e-08
14.5010000061989	0.02	-0.02	1.93228237793784e-07	4.85003079007748e-08	-4.85003079007748e-08
14.5409999978542	0.02	-0.02	1.5210303495856e-07	2.66721447760587e-08	-2.66721447760587e-08
14.5810000193119	0.02	-0.02	7.44710147792284e-08	1.42597048846903e-08	-1.42597048846903e-08
14.6210000109673	0.02	-0.02	5.19155343123669e-08	1.46084150987581e-08	-1.46084150987581e-08
14.6610000026226	0.02	-0.02	6.69957148508459e-08	1.3881719209126e-08	-1.3881719209126e-08
14.7010000240803	0.02	-0.02	6.18924788690737e-08	1.48690196699119e-08	-1.48690196699119e-08
14.7410000157356	0.02	-0.02	9.14238902833071e-08	1.82021014970997e-08	-1.82021014970997e-08
14.781000007391	0.02	-0.02	1.1798829817981e-07	2.19137305990723e-08	-2.19137305990723e-08
14.8209999990463	0.02	-0.02	1.57308908666326e-07	2.91201588101829e-08	-2.91201588101829e-08
14.861000020504	0.02	-0.02	1.68486895375798e-07	2.71076730567146e-08	-2.71076730567146e-08
14.9010000121593	0.02	-0.02	1.14369377581573e-07	2.15977814598861e-08	-2.15977814598861e-08
14.9410000038147	0.02	-0.02	7.40761222789294e-08	1.80957330411374e-08	-1.80957330411374e-08
14.9810000252724	0.02	-0.02	9.17697332450104e-08	1.47756385312445e-08	-1.47756385312445e-08
15.0210000169277	0.02	-0.02	6.82430981048581e-08	1.73070614281284e-08	-1.73070614281284e-08
15.0610000085831	0.02	-0.02	1.11146770819366e-07	2.00974796911085e-08	-2.00974796911085e-08
15.1010000002384	0.02	-0.02	7.92490722510868e-08	2.41549691450238e-08	-2.41549691450238e-08
15.1410000216961	0.02	-0.02	1.49217636763778e-07	3.37661319945559e-08	-3.37661319945559e-08
15.1810000133514	0.02	-0.02	1.55079819336134e-07	4.3409617489892e-08	-4.3409617489892e-08
15.2210000050068	0.02	-0.02	2.26654870066261e-07	4.81148999946844e-08	-4.81148999946844e-08
15.2610000264645	0.02	-0.02	2.98794171611925e-07	5.80876665763639e-08	-5.80876665763639e-08
15.3010000181198	0.02	-0.02	3.26205702094437e-07	6.3446211775393e-08	-6.3446211775393e-08
15.3410000097752	0.02	-0.02	2.30164615674072e-07	5.16591474626015e-08	-5.16591474626015e-08
15.3810000014305	0.02	-0.02	9.97466863571835e-08	3.10156365385673e-08	-3.10156365385673e-08
15.4210000228882	0.02	-0.02	1.30312870223603e-07	1.87084583854632e-08	-1.87084583854632e-08
15.4610000145435	0.02	-0.02	2.21633913286131e-07	4.37058193955347e-08	-4.37058193955347e-08
15.5010000061989	0.02	-0.02	3.03961280193905e-07	5.68817710339049e-08	-5.68817710339049e-08
15.5409999978542	0.02	-0.02	1.97233573181986e-07	3.61912654607579e-08	-3.61912654607579e-08
15.5810000193119	0.02	-0.02	2.14836132111793e-07	3.62538290373882e-08	-3.62538290373882e-08
15.6210000109673	0.02	-0.02	2.08522479411842e-07	3.55091574924678e-08	-3.55091574924678e-08
15.6610000026226	0.02	-0.02	1.44640415604064e-07	3.81915486610132e-08	-3.81915486610132e-08
15.7010000240803	0.02	-0.02	4.40727229880471e-07	7.00785985642305e-08	-7.00785985642305e-08
15.7410000157356	0.02	-0.02	3.2650705012757e-07	1.17140540104995e-07	-1.17140540104995e-07
15.781000007391	0.02	-0.02	9.07824306943652e-07	2.02835033164431e-07	-2.02835033164431e-07
15.8209999990463	0.02	-0.02	6.01180136545635e-07	1.28972186895086e-07	-1.28972186895086e-07
15.861000020504	0.02	-0.02	5.39166193106588e-07	9.34599387810044e-08	-9.34599387810044e-08
15.921000007987	0.04	-0.04	1.59672362105576e-07	3.39586595727436e-08	-3.39586595727436e-08
15.9810000252724	0.02	-0.02	1.53489115815308e-07	3.35034060227866e-08	-3.35034060227866e-08
16.0210000169277	0.02	-0.02	2.00147245158487e-07	3.08790973771908e-08	-3.08790973771908e-08
16.0610000085831	0.02	-0.02	1.58228567585792e-07	3.16626015840649e-08	-3.16626015840649e-08
16.1010000002384	0.02	-0.02	1.33597149487456e-07	3.47052250709407e-08	-3.47052250709407e-08
16.1410000216961	0.02	-0.02	1.84296503516639e-07	4.06354656954383e-08	-4.06354656954383e-08
16.1810000133514	0.02	-0.02	2.2422732170074e-07	4.4164284392696e-08	-4.4164284392696e-08
16.2210000050068	0.02	-0.02	2.84005172353275e-07	5.08397570600539e-08	-5.08397570600539e-08
16.2610000264645	0.02	-0.02	1.62796261205745e-07	5.54141184424315e-08	-5.54141184424315e-08
16.3010000181198	0.02	-0.02	3.10270238629447e-07	6.35194447958508e-08	-6.35194447958508e-08
16.3410000097752	0.02	-0.02	2.81211761487428e-07	7.05842598558267e-08	-7.05842598558267e-08
16.3810000014305	0.02	-0.02	3.60101900581306e-07	6.15049902324285e-08	-6.15049902324285e-08
16.4210000228882	0.02	-0.02	2.13891748719488e-07	4.91153428148886e-08	-4.91153428148886e-08
16.4610000145435	0.02	-0.02	2.38220111502662e-07	3.74164369912218e-08	-3.74164369912218e-08
16.5010000061989	0.02	-0.02	2.73973042672223e-07	4.01085985256456e-08	-4.01085985256456e-08
16.5409999978542	0.02	-0.02	2.74859830197047e-07	5.70822622829252e-08	-5.70822622829252e-08
16.5810000193119	0.02	-0.02	4.8132953385985e-07	8.54992281187672e-08	-8.54992281187672e-08
16.6210000109673	0.02	-0.02	5.82733656069019e-07	7.70275007846118e-08	-7.70275007846118e-08
16.6610000026226	0.02	-0.02	1.73946884935254e-07	4.47739517287396e-08	-4.47739517287396e-08
16.7010000240803	0.02	-0.02	2.84961523330567e-07	4.85374795536721e-08	-4.85374795536721e-08
16.7410000157356	0.02	-0.02	4.77576156809607e-07	1.0674589126331e-07	-1.0674589126331e-07
16.781000007391	0.02	-0.02	8.80863777622103e-07	2.08406660350573e-07	-2.08406660350573e-07
16.8209999990463	0.02	-0.02	3.57292465777241e-07	9.35595985262671e-08	-9.35595985262671e-08
16.861000020504	0.02	-0.02	1.78411428981834e-07	3.636724155212e-08	-3.636724155212e-08
16.9010000121593	0.02	-0.02	8.46636994461152e-08	1.73183587429846e-08	-1.73183587429846e-08
16.9410000038147	0.02	-0.02	9.63306785309146e-08	1.52201314935527e-08	-1.52201314935527e-08
17.0010000211	0.04	-0.04	4.48801039346509e-08	9.3655669141519e-09	-9.3655669141519e-09
17.0610000085831	0.02	-0.02	5.96295067123043e-08	1.09282588309993e-08	-1.09282588309993e-08
17.1010000002384	0.02	-0.02	4.65308327639367e-08	1.10504578974483e-08	-1.10504578974483e-08
17.1410000216961	0.02	-0.02	3.58628113544601e-08	1.12733847203603e-08	-1.12733847203603e-08
17.1810000133514	0.02	-0.02	9.70058381764302e-08	1.31230594827235e-08	-1.31230594827235e-08
17.2210000050068	0.02	-0.02	8.11462612397877e-08	1.39747534236819e-08	-1.39747534236819e-08
17.2610000264645	0.02	-0.02	6.76323594707541e-08	1.53463637567517e-08	-1.53463637567517e-08
17.3010000181198	0.02	-0.02	1.44219239383191e-07	2.46914753334369e-08	-2.46914753334369e-08
17.3410000097752	0.02	-0.02	3.27072998478045e-07	5.245477677855e-08	-5.245477677855e-08
17.3810000014305	0.02	-0.02	6.49184740767254e-07	1.10614748825198e-07	-1.10614748825198e-07
17.4210000228882	0.02	-0.02	6.67176169125094e-07	8.94460085048448e-08	-8.94460085048448e-08
17.4610000145435	0.02	-0.02	1.79107747312594e-07	2.51623149111261e-08	-2.51623149111261e-08
17.5010000061989	0.02	-0.02	1.0318555270997e-07	1.80870816110362e-08	-1.80870816110362e-08
17.5409999978542	0.02	-0.02	1.87270342075336e-07	3.01925123707701e-08	-3.01925123707701e-08
17.5810000193119	0.02	-0.02	2.96848587185858e-07	4.04416310720445e-08	-4.04416310720445e-08
17.6210000109673	0.02	-0.02	4.21740650982262e-07	5.21893901710163e-08	-5.21893901710163e-08
17.6610000026226	0.02	-0.02	2.36661111526207e-07	3.58537924571396e-08	-3.58537924571396e-08
17.7010000240803	0.02	-0.02	1.36829128482693e-07	1.50430545000554e-08	-1.50430545000554e-08
17.7410000157356	0.02	-0.02	3.96074976874439e-08	6.39631275683757e-09	-6.39631275683757e-09
17.781000007391	0.02	-0.02	7.86903575570893e-08	1.4643133656849e-08	-1.4643133656849e-08
17.8209999990463	0.02	-0.02	1.20806776009083e-06	1.29171566527723e-07	-1.29171566527723e-07
17.861000020504	0.02	-0.02	1.74894323844151e-07	2.21090283427604e-08	-2.21090283427604e-08
17.9010000121593	0.02	-0.02	9.00861504421191e-08	1.26277761843071e-08	-1.26277761843071e-08
17.9410000038147	0.02	-0.02	1.8558872399157e-07	2.13545605158492e-08	-2.13545605158492e-08
17.9810000252724	0.02	-0.02	1.14062943320054e-07	1.26073401861939e-08	-1.26073401861939e-08
18.0210000169277	0.02	-0.02	5.41981637010026e-08	6.59927643295476e-09	-6.59927643295476e-09
18.0610000085831	0.02	-0.02	7.23771796552526e-08	8.9873648691135e-09	-8.9873648691135e-09
18.1010000002384	0.02	-0.02	1.2597551079601e-07	1.21812526656663e-08	-1.21812526656663e-08
18.1410000216961	0.02	-0.02	1.98529335986371e-07	1.92308446580167e-08	-1.92308446580167e-08
18.1810000133514	0.02	-0.02	1.16834375384571e-07	1.09944835997722e-08	-1.09944835997722e-08
18.2210000050068	0.02	-0.02	1.12526330805832e-07	1.32189694804543e-08	-1.32189694804543e-08
18.2610000264645	0.02	-0.02	2.53641101716999e-07	2.62679833380914e-08	-2.62679833380914e-08
18.3010000181198	0.02	-0.02	3.98320463420429e-08	3.95681250777983e-09	-3.95681250777983e-09
18.3410000097752	0.02	-0.02	1.78835668480552e-07	1.56782974351531e-08	-1.56782974351531e-08
18.3810000014305	0.02	-0.02	7.12738016050023e-08	7.03999333512611e-09	-7.03999333512611e-09
18.4210000228882	0.02	-0.02	9.37811234499771e-08	8.72673646336783e-09	-8.72673646336783e-09
18.4610000145435	0.02	-0.02	3.02936118388184e-07	2.6092040730666e-08	-2.6092040730666e-08
18.5010000061989	0.02	-0.02	1.98628454714566e-08	1.60105080856178e-09	-1.60105080856178e-09
18.5409999978542	0.02	-0.02	9.3761300762043e-08	8.58388704561663e-09	-8.58388704561663e-09
18.5810000193119	0.02	-0.02	1.03676760767844e-07	9.42560553598767e-09	-9.42560553598767e-09
18.6210000109673	0.02	-0.02	2.36382770141253e-07	1.81463285561158e-08	-1.81463285561158e-08
18.6610000026226	0.02	-0.02	2.78789038456099e-07	2.34880795212199e-08	-2.34880795212199e-08
18.7010000240803	0.02	-0.02	2.49512475363942e-07	1.88666341800098e-08	-1.88666341800098e-08
18.7410000157356	0.02	-0.02	1.6490003996134e-07	1.46065255973947e-08	-1.46065255973947e-08
18.781000007391	0.02	-0.02	7.71205592180399e-08	6.50313392659238e-09	-6.50313392659238e-09
18.8209999990463	0.02	-0.02	2.31988623932305e-07	1.72293963541245e-08	-1.72293963541245e-08
18.861000020504	0.02	-0.02	2.36045025575608e-07	1.81686800390095e-08	-1.81686800390095e-08
18.9010000121593	0.02	-0.02	1.88810391144156e-07	1.58204746641626e-08	-1.58204746641626e-08
18.9410000038147	0.02	-0.02	6.549397216248e-08	4.89640299080809e-09	-4.89640299080809e-09
18.9810000252724	0.02	-0.02	3.83248998384027e-07	2.98845177054229e-08	-2.98845177054229e-08
19.0210000169277	0.02	-0.02	7.62935211180875e-08	6.76650076824767e-09	-6.76650076824767e-09
19.0610000085831	0.02	-0.02	8.73171657631322e-08	7.17328630403682e-09	-7.17328630403682e-09
19.1010000002384	0.02	-0.02	1.37629495882303e-07	1.03799037502382e-08	-1.03799037502382e-08
19.1410000216961	0.02	-0.02	1.2501313578098e-07	9.81373587027078e-09	-9.81373587027078e-09
19.1810000133514	0.02	-0.02	2.06691664618316e-07	1.67640064130791e-08	-1.67640064130791e-08
19.2210000050068	0.02	-0.02	6.52968088542465e-08	5.58920892856398e-09	-5.58920892856398e-09
19.2610000264645	0.02	-0.02	8.89389307607059e-08	6.14108465126131e-09	-6.14108465126131e-09
19.3010000181198	0.02	-0.02	4.31111568243369e-08	3.26757251407292e-09	-3.26757251407292e-09
19.3410000097752	0.02	-0.02	6.06155816613161e-08	5.16838719368379e-09	-5.16838719368379e-09
19.3810000014305	0.02	-0.02	1.69122297104286e-07	1.34828137003598e-08	-1.34828137003598e-08
19.4210000228882	0.02	-0.02	1.38398938350784e-08	1.06031336286394e-09	-1.06031336286394e-09
19.4610000145435	0.02	-0.02	1.36709642217191e-07	1.04957041264288e-08	-1.04957041264288e-08
19.5010000061989	0.02	-0.02	3.16666667653625e-08	2.40436302014752e-09	-2.40436302014752e-09
19.5409999978542	0.02	-0.02	4.4745556828686e-07	3.38772368305675e-08	-3.38772368305675e-08
19.5810000193119	0.02	-0.02	1.06560842844622e-07	8.25088201170574e-09	-8.25088201170574e-09
19.6210000109673	0.02	-0.02	4.46776733213722e-08	3.26820416027489e-09	-3.26820416027489e-09
19.6610000026226	0.02	-0.02	3.70727432954796e-08	2.82444389054564e-09	-2.82444389054564e-09
19.7010000240803	0.02	-0.02	8.39502759799002e-08	5.80924630431849e-09	-5.80924630431849e-09
19.7410000157356	0.02	-0.02	1.90498997896162e-07	1.3348996669261e-08	-1.3348996669261e-08
19.781000007391	0.02	-0.02	1.02052130999211e-07	7.30066323276792e-09	-7.30066323276792e-09
19.8209999990463	0.02	-0.02	6.25752015343104e-08	4.89942359833588e-09	-4.89942359833588e-09
19.861000020504	0.02	-0.02	8.87540490849655e-08	7.36778354799649e-09	-7.36778354799649e-09
19.9010000121593	0.02	-0.02	1.16246747697249e-07	7.83827260495295e-09	-7.83827260495295e-09
19.9410000038147	0.02	-0.02	1.75982205738575e-08	1.36029799775148e-09	-1.36029799775148e-09
19.9810000252724	0.02	-0.02	9.86463461653755e-08	7.64129217219852e-09	-7.64129217219852e-09
20.0210000169277	0.02	-0.02	8.73631844161565e-08	6.1135869050651e-09	-6.1135869050651e-09
20.0610000085831	0.02	-0.02	5.96250827709866e-07	4.22065528354117e-08	-4.22065528354117e-08
20.1010000002384	0.02	-0.02	1.94437754838201e-07	1.37353465438125e-08	-1.37353465438125e-08
20.1410000216961	0.02	-0.02	4.74166621613414e-08	3.61654893024314e-09	-3.61654893024314e-09
20.1810000133514	0.02	-0.02	2.11627013378753e-07	1.58681453503193e-08	-1.58681453503193e-08
20.2210000050068	0.02	-0.02	6.10828760431971e-08	4.49990153386641e-09	-4.49990153386641e-09
20.2610000264645	0.02	-0.02	1.19661935439511e-07	9.89078845486049e-09	-9.89078845486049e-09
20.3010000181198	0.02	-0.02	1.78393097976702e-07	1.28709497752994e-08	-1.28709497752994e-08
20.3410000097752	0.02	-0.02	9.60381181103175e-08	6.99022367383657e-09	-6.99022367383657e-09
20.3810000014305	0.02	-0.02	1.96235960663563e-07	1.27541607029013e-08	-1.27541607029013e-08
20.4210000228882	0.02	-0.02	2.77012853982728e-07	2.1393084875933e-08	-2.1393084875933e-08
20.4610000145435	0.02	-0.02	2.46674274330543e-07	1.73117141579057e-08	-1.73117141579057e-08
20.5010000061989	0.02	-0.02	1.39311206053192e-07	9.90603304931892e-09	-9.90603304931892e-09
20.5409999978542	0.02	-0.02	1.00660841645036e-07	6.42287447591298e-09	-6.42287447591298e-09
20.5810000193119	0.02	-0.02	7.71169585112723e-08	5.99656229168978e-09	-5.99656229168978e-09
20.6210000109673	0.02	-0.02	2.9625990728445e-07	2.23447769449071e-08	-2.23447769449071e-08
20.6610000026226	0.02	-0.02	1.70152097458862e-07	1.20285769343302e-08	-1.20285769343302e-08
20.7010000240803	0.02	-0.02	6.98058886827022e-08	4.77516802524614e-09	-4.77516802524614e-09
20.7410000157356	0.02	-0.02	7.04469729952243e-08	4.88336445650047e-09	-4.88336445650047e-09
20.781000007391	0.02	-0.02	1.32017153359096e-07	8.87426138938768e-09	-8.87426138938768e-09
20.8209999990463	0.02	-0.02	7.70868692390245e-08	5.34479423657883e-09	-5.34479423657883e-09
20.861000020504	0.02	-0.02	6.12673685308774e-08	4.11085141613517e-09	-4.11085141613517e-09
20.9010000121593	0.02	-0.02	5.51072570379384e-08	4.06636397712941e-09	-4.06636397712941e-09
20.9410000038147	0.02	-0.02	1.56849311701909e-07	1.08252596669404e-08	-1.08252596669404e-08
20.9810000252724	0.02	-0.02	1.84548134794727e-07	1.27711516855121e-08	-1.27711516855121e-08
21.0210000169277	0.02	-0.02	1.08355661375953e-07	7.16714688915299e-09	-7.16714688915299e-09
21.0610000085831	0.02	-0.02	2.72901290577402e-07	1.85879827550271e-08	-1.85879827550271e-08
21.1010000002384	0.02	-0.02	3.23068168084719e-07	1.97354527484339e-08	-1.97354527484339e-08
21.1410000216961	0.02	-0.02	1.34079978339247e-07	1.01199671280869e-08	-1.01199671280869e-08
21.1810000133514	0.02	-0.02	7.35608965211807e-08	5.08427745133699e-09	-5.08427745133699e-09
21.2210000050068	0.02	-0.02	1.56259547182605e-07	1.03661627413583e-08	-1.03661627413583e-08
21.2610000264645	0.02	-0.02	1.77939344330642e-07	1.28434689040316e-08	-1.28434689040316e-08
21.3010000181198	0.02	-0.02	1.08805893047404e-07	6.75419005282186e-09	-6.75419005282186e-09
21.3410000097752	0.02	-0.02	6.25075514207642e-08	3.8865296987477e-09	-3.8865296987477e-09
21.3810000014305	0.02	-0.02	1.21237092318809e-07	7.89983491960252e-09	-7.89983491960252e-09
21.4210000228882	0.02	-0.02	2.69355403684488e-08	1.64775617979811e-09	-1.64775617979811e-09
